5.57895 4.8723 7.89077 3.36981 50000 19708 0.00925862 2.42719 3.43459
5.6015 4.865 7.66941 3.35624 50000 19682 0.00922698 2.4209 3.42013
5.62406 4.69088 7.82695 3.34278 50000 19649 0.00919556 2.41451 3.40522
5.64662 4.93522 7.79342 3.32943 50000 19625 0.00916436 2.40868 3.39045
5.66917 4.76085 7.94973 3.31618 50000 19591 0.00913336 2.39977 3.37647
5.69173 4.7564 7.91688 3.30304 50000 19560 0.00910257 2.39164 3.36183
5.71429 4.70815 7.88681 3.29 50000 19526 0.00907199 2.38491 3.34873
5.73684 4.745 7.8537 3.27706 50000 19498 0.00904162 2.3794 3.3341
5.7594 4.86932 7.82252 3.26423 50000 19471 0.00901145 2.37423 3.31954
5.78195 4.65253 7.79097 3.2515 50000 19434 0.00898148 2.36643 3.30551
5.80451 4.69298 7.57853 3.23886 50000 19393 0.0089517 2.36073 3.2929
5.82707 4.64753 7.36542 3.22632 50000 19354 0.00892213 2.35237 3.27946
5.84962 4.68984 7.33615 3.21388 50000 19312 0.00889274 2.34514 3.266
5.87218 4.37342 7.30733 3.20154 50000 19280 0.00886356 2.33804 3.25254
5.89474 4.43681 7.27931 3.18929 50000 19250 0.00883456 2.33049 3.23938
5.91729 4.41184 7.25024 3.17713 50000 19207 0.00880575 2.32389 3.22735
5.93985 4.47864 7.22331 3.16506 50000 19177 0.00877713 2.31856 3.21343
5.96241 4.45482 7.28476 3.15309 50000 19150 0.00874869 2.31238 3.2007
5.98496 4.42983 7.25471 3.14121 50000 19123 0.00872044 2.30465 3.18727
6.00752 4.59955 7.22686 3.12941 50000 19092 0.00869237 2.29766 3.17473
6.03008 4.67614 7.20067 3.11771 50000 19059 0.00866448 2.29244 3.16012
6.05263 4.45255 7.17375 3.10609 50000 19032 0.00863677 2.28733 3.14813
6.07519 4.52967 7.14632 3.09455 50000 19008 0.00860924 2.28371 3.13604
6.09774 4.61065 7.11844 3.08311 50000 18976 0.00858188 2.27986 3.12363
